Artist,Title,Medium,Medium_classified,Acquisition_classified,Year_acquisition,Gender_classified,Artist_birth_year,Artist_death_year,Country_calculated,Date_creation_year
Brett Weston,Seascape with Rocks,,graphics,gift,2002,,1911,1993,,1966
Brett Weston,Coastline,,graphics,gift,2002,,1911,1993,,1966
Brett Weston,Sand Bar,,graphics,gift,2002,,1911,1993,,1968
Brett Weston,"Dead Pelican, Baja California",,graphics,gift,2002,,1911,1993,,1969
Brett Weston,Reeds in Water,,graphics,gift,2002,,1911,1993,,1970
Brett Weston,Reeds in Water,,graphics,gift,2002,,1911,1993,,1970
Brett Weston,Reeds in Water,,graphics,gift,2002,,1911,1993,,1970
Brett Weston,Oregon,,graphics,gift,2002,,1911,1993,,1970
Brett Weston,Cows,,graphics,gift,2002,,1911,1993,,1970
Brett Weston,Screen Abstraction,,graphics,gift,2002,,1911,1993,,1971
Brett Weston,Rocks (lava),,graphics,gift,2002,,1911,1993,,1978
Brett Weston,Rocks (lava),,graphics,gift,2002,,1911,1993,,1978
Brett Weston,Rocks (lava),,graphics,gift,2002,,1911,1993,,1978
Brett Weston,Plant Detail,,graphics,gift,2002,,1911,1993,,1978
Brett Weston,Seascape with Mountain,,graphics,gift,2002,,1911,1993,,1978
Brett Weston,Shoreline,,graphics,gift,2002,,1911,1993,,1978
Edward Weston,Cormorant,,graphics,gift,1993,,1886,1958,,1930
Edward Weston,Cabbage Leaf,,graphics,gift,2014,,1886,1958,,1931
Edward Weston,Death Valley Sunset,,graphics,gift,2014,,1886,1958,,1939
Edward Weston,Portrait of Margrethe Mather,,graphics,gift,2014,,1886,1958,,1939
Edward Weston,Tina Modotti (Glendale),,graphics,gift,2014,,1886,1958,,1945
Harold Weston,Tensions,,painting,gift,1961,,1894,1972,,1960
Margaret Wharton,1 3 (one cubed),,object,gift,1977,,1943,2014,,1975
George Bernard Wheeler,The Sphinx,,graphics,museum accession,1932,,,,,1924
Steve Wheeler,Girl Whistling,,,assisted purchase,1996,,1912,1992,,1945
Steve Wheeler,Laughing Boy Rolling,,graphics,museum accession,1947,,1912,1992,,1946
Steve Wheeler,Brooklyn in Q-T Formation,,graphics,assisted purchase,1995,,1912,1992,,1947
Steve Wheeler,Peg Taking a Drag,,graphics,assisted purchase,1995,,1912,1992,,1947
Steve Wheeler,Little Joe Picking His Nose,,graphics,assisted purchase,1995,,1912,1992,,1947
Bill Wheelock,Untitled,,graphics,assisted purchase,1996,,1969,,,1995
Bill Wheelock,Untitled,,graphics,assisted purchase,1996,,1969,,,1995
Bill Wheelock,Untitled,,graphics,assisted purchase,1996,,1969,,,1995
Bill Wheelock,Untitled,,graphics,assisted purchase,1996,,1969,,,1995
Bill Wheelock,Untitled,,graphics,assisted purchase,1996,,1969,,,1995
Bill Wheelock,Untitled,,graphics,assisted purchase,1996,,1969,,,1995
Bill Wheelock,Untitled,,graphics,assisted purchase,1996,,1969,,,1995
Bill Wheelock,Untitled,,graphics,assisted purchase,1996,,1969,,,1995
Bill Wheelock,Untitled,,graphics,assisted purchase,1996,,1969,,,1995
Bill Wheelock,Untitled,,graphics,assisted purchase,1996,,1969,,,1995
Bill Wheelock,Untitled,,graphics,assisted purchase,1996,,1969,,,1995
Bill Wheelock,Untitled,,graphics,assisted purchase,1996,,1969,,,1995
Bill Wheelock,Untitled,,graphics,assisted purchase,1996,,1969,,,1995
Bill Wheelock,Untitled,,graphics,assisted purchase,1996,,1969,,,1995
Bill Wheelock,Untitled,,graphics,assisted purchase,1996,,1969,,,1995
Bill Wheelock,Untitled,,graphics,assisted purchase,1996,,1969,,,1995
Bill Wheelock,Distractions,,object,assisted purchase,1996,,1969,,,1995
Warren Wheelock,Eternal Mother,,object,museum accession,1933,,1880,1960,,1927
"John Sloan, Charles White",A Thirst for Art!,,graphics,gift,1952,,1871,1951,,1939
Charles White,Untitled,,graphics,gift,2000,,1918,1979,,1934
Charles White,Untitled (Page from 1934 Sketchbook),,graphics,gift,2000,,1918,1979,,1934
Charles White,Preacher,,graphics,museum accession,1952,,1918,1979,,1952
Charles White,Wanted Poster Series #4,,graphics,assisted purchase,1970,,1918,1979,,1969
Emmi Whitehorse,Another Blanket,,graphics,gift,2008,,1957,,,1983
