Artist,Title,Medium,Medium_classified,Acquisition_classified,Year_acquisition,Gender_classified,Artist_birth_year,Artist_death_year,Country_calculated,Date_creation_year
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1971
Kalervo Palsa,nimetön (Tonttuleikki),,graphics,,1999,,1947,1987,,1986
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2014
Teuri Haarla,värivalokuva,,photography,,2005,,1955,,,2000
Teuri Haarla,värivalokuva,,photography,,2005,,1955,,,2000
Teuri Haarla,värivalokuva,,photography,,2005,,1955,,,1998
Teuri Haarla,värivalokuva,,photography,,2005,,1955,,,2000
Kalervo Palsa,Sarjasta Masekelan konsertti: New York,,graphics,,1999,,1947,1987,,1986
Virve Lilja,Tulevaisuus,,graphics,,2018,,1968,,,1998
Janne Siltanen,,,graphics,,2018,,,,,2011
Kuutti Lavonen,,,graphics,,2018,,1960,,,1987
,Wilhelmsburgin Valituskuoro,,video art,,2006,,,,,2006
,Birminghamin Valituskuoro,,video art,,2006,,,,,2006
Kalervo Palsa,Pitkäperjantai. Pelastusarmeija laulaa bordellin edessä,,graphics,,1999,,1947,1987,,1986
,,,graphics,,2001,,,,,1998
Olli Marttila,Nimetön,,painting,,2018,,1948,,,2003
Jarmo Mäkilä,Lennäkki (Modellflygplanet är färdigt),,painting,,,,1952,,,1974
Thomas Nyqvist,Matala horisontti,,painting,,,,1955,,,1985
Pirkko Valo,Kaksin,,graphics,,,,1943,2009,,1976
Hannu Väisänen,Rakastunut,,graphics,,,,1951,,,1978
Kristiina Uusitalo,Merimaisema,,,,,,1959,,,1989
Veikko Sirén,Keinussa kesällä,,painting,,,,1936,,,1973
Jukka Mäkelä,Jäävuori-sarjaa III,,graphics,,2003,,1949,2018,,1983
Johan Scott,Öljymaalaus,,painting,,,,1953,,,1987
Veikko Sirén,Häävuoteessa,,painting,,,,1936,,,1973
Pirkko Valo,Lähdetkö samaa tietä?,,graphics,,,,1943,2009,,1973
Kalervo Palsa,Jänkämaisema,,graphics,,1999,,1947,1987,,1968
Jukka Mäkelä,Tuuli,,painting,,,,1949,2018,,1977
Markku Keränen,Seisova mies,,,,,,1945,,,1974
Markku Keränen,Rakastavaiset,,,,,,1945,,,1974
Mirja Airas,Elokuulla,,,,,,1945,,,1978
Pirkko Valo,Sika yksin kotona,,graphics,,,,1943,2009,,1973
Kristian Krokfors,Lasitalo,,graphics,,,,1952,,,1979
Hannu Väisänen,Kharonin vene,,graphics,,,,1951,,,1977
Markku Keränen,Ateria,,,,,,1945,,,1974
Daniel Quintero,Tyttö nojatuolissa,,,,,,1949,,,1972
Henry Wuorila-Stenberg,Pappa,,graphics,,2018,,1949,,,2012
Mirja Airas,Pohjoinen jumalatar,,,,,,1945,,,1978
Kristian Krokfors,Puisto,,graphics,,,,1952,,,1980
Olli Marttila,Nimetön,,graphics,,2018,,1948,,,2013
Sakari Marila,Linnaketila,,graphics,,,,1945,,,1971
Pekka Ryynänen,Nimetön (3),,,,,,1949,,,1985
Jukka Mäkelä,Talven valoa,,painting,,1974,,1949,2018,,1974
Jukka Mäkelä,Isä ja Satchmo,,object,,,,1949,2018,,1989
Sakari Marila,Rannikkoa,,graphics,,,,1945,,,1971
Mirja Airas,Ehtoollinen,,,,,,1945,,,1978
Sakari Marila,Savotta,,graphics,,,,1945,,,1977
Jukka Mäkelä,Mennyt aika,,,,1979,,1949,2018,,1979
Peter Tillberg,Velho (Huldran),,graphics,,,,1946,,,1985
Sinikka Tuominen,Raja,,painting,,,,1947,,,1989
Kimmo Sarje,Monologeja tästä vuosisadasta,,video art,,1998,,1951,,,1997
Kalervo Palsa,Olin taas koko päivän itsemurhan partaalla,,object,,1999,,1947,1987,,1968
Tero Laaksonen,Peritty linnoitus,,painting,,,,1953,,,1988
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,1987
Kimmo Sarje,"'Hän' ei ole hän vaan ainoastaan ""Hän""",,,,,,1951,,,1989
Marika Mäkelä,Kevät 4,,painting,,,,1947,,,1979
Pekka Ryynänen,Väritila/Musta,,graphics,,,,1949,,,1978
Pekka Ryynänen,Väritila 5,,graphics,,,,1949,,,
Markku Keränen,Elokuu,,painting,,,,1945,,,1979
Kalervo Palsa,Kylpy,,graphics,,1999,,1947,1987,,1986
Teemu Saukkonen,Mies ja hänen maisemansa I,,,,,,1954,,,1985
Markku Keränen,Yöportaat,,painting,,,,1945,,,1979
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,
Eeva Tiisala,"Sielun sini, harsotus",,graphics,,2018,,1952,,,1997
Kalervo Palsa,nimetön (maisema) ; luonnos,,graphics,,1999,,1947,1987,,
Eija-Liisa Ahtila,Hänen absoluuttisessa läheisyydessään,,,,,,1959,,,1988
Nancy Holt,Dreamscape-Crossings,,graphics,,1991,,1938,2014,,1982
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2014
Tanya Akhmetgalieva,13 grammaa 2,,graphics,,2019,,,,,2019
Kari Vehosalo,,,painting,,2018,,1982,,,2017
Silja Rantanen,Yksi yhteen,,painting,,,,1955,,,1989
Torbjørn Rødland,Haarukan ja tikapuiden välissä,,video art,,2019,,1970,,,2018
Henry Wuorila-Stenberg,Maalaus,,painting,,,,1949,,,1987
Susan Weil,Allium Stellatum,,graphics,,,,1930,,,1979
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Marika Mäkelä,Pieni hetki,,graphics,,,,1947,,,1980
Jaakko Rönkkö,Koneisto I,,graphics,,,,1947,,,
Silja Rantanen,Faksimile,,painting,,,,1955,,,1989
Jukka Mäkelä,Sisäkuva,,object,,,,1949,2018,,1984
Ville Andersson,,,graphics,,2018,,,,,2012
Hannu Väisänen,Enkelille siis ylistä maailmaa (sarjasta R.M.Rilken runoihin),,graphics,,,,1951,,,1980
Mirja Airas,Luonnos sorsaksi,,,,,,1945,,,1980
Enoch Bergsten,Jättiläissiippa,,graphics,,2018,,1979,,,2009
Jarkko Räsänen,,,graphics,,2018,,1984,,,2012
Kalervo Palsa,Nälkätaiteilija,,graphics,,,,1947,1987,,1967
Marjatta Hanhijoki,Kukka,,graphics,,,,1948,,,1980
Henry Wuorila-Stenberg,Maalaus,,painting,,,,1949,,,1987
Olli Marttila,Nimetön,,graphics,,2018,,1948,,,2014
Henry Wuorila-Stenberg,Isältä pojalle,,graphics,,2018,,1949,,,2005
Henry Wuorila-Stenberg,Varjot pimeässä,,graphics,,2018,,1949,,,2013
Hannu Väisänen,Oudon liki on sankari (sarjasta R.M.Rilken runoihin),,graphics,,,,1951,,,1980
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2008
Henry Wuorila-Stenberg,Maalaus,,painting,,,,1949,,,1987
Risto Suomi,Minulla on enemmän muistoja kuin jos olisin tuhatvuotias,,graphics,,,,1951,,,1983
Tero Laaksonen,Kylpy,,painting,,,,1953,,,1979
Olav Christopher Jenssen,Viisi arkipäivän tunnelmaa V,,painting,,,,1954,,,1987
Heli Rekula,Alttaritaulu teemasta Pyhiinvaellus,,,,1997,,1963,,,1996
Thomas Nyqvist,Muisti,,painting,,1998,,1955,,,1998
Kalervo Palsa,Anunciation,,graphics,,1999,,1947,1987,,1972
Terike Haapoja,Yhteisö,,video art,,2009,,1974,,,2007
Sakari Marila,Iloiset päivät,,graphics,,,,1945,,,1981
Jannis Kounellis,Nimetön,,object,,1998,,1936,2017,,1986
Outi Heiskanen,Avioliittodraama: syyskesä,,graphics,,,,1937,,,1984
Outi Heiskanen,Mennään ohi,,graphics,,2003,,1937,,,1974
Mirza Cizmic,,,graphics,,2018,,1985,,,2018
Marika Mäkelä,,,painting,,,,1947,,,1988
Otobong Nkanga,Fragilologistin ahdinko,,,,2011,,1974,,,2011
Kalervo Palsa,Lainiolta ; koevedos,,graphics,,1999,,1947,1987,,1974
Outi Heiskanen,Vulpinan merimatka,,graphics,,2003,,1937,,,1980
Mikko Hintz,,,graphics,,2008,,1974,,,2003
Ville Andersson,Nimetön,,,,2012,,,,,2012
Ingela Ihrman,Suurenmoinen merileväpäivä,,,,2019,,1985,,,2019
Kari Cavén,Pitkät jäähyväiset,,object,,,,1954,,,1985
Leena Luostarinen,Piiperin lampi,,painting,,,,1949,2013,,1984
Mirja Airas,Jyrytys,,graphics,,,,1945,,,1980
Kalle Leino,tunturi,,painting,,2008,,1982,,,2008
Kuutti Lavonen,Virran varrella,,,,,,1960,,,1989
Terhi Heino,Paita,,,,2018,,1970,,,2011
Paavo Halonen,Rättiläisen reki,,,,2014,,1974,,,2014
Alan Sonfist,Suomen arkki VIII / XX,,object,,2015,,,,,1992
Jussi Pakkanen,Syyskuun jälkeen,,painting,,,,1965,,,1988
Felicia Fasanino Jansson,Väli (2),,object,,2015,,1987,,,2015
Jarmo Mäkilä,Pako,,painting,,,,1952,,,1985
Jussi Pakkanen,Aamun hohde,,painting,,,,1965,,,1988
Leena Luostarinen,Yön kukat,,painting,,2000,,1949,2013,,1995
Mirja Airas,Resignaatio,,,,,,1945,,,1980
Kalervo Palsa,Kuolema ompeluseuroissa,,graphics,,1999,,1947,1987,,1969
Kalle Hamm,Emigranttitarha (Kasvitieteellisiä kuvituksia),,graphics,,2015,,1969,,,2006
Silja Rantanen,Kupolin leikkaus,,painting,,1984,,1955,,,1984
Katriina Salo,Aurinko laskee,,painting,,,,1942,,,1981
Cris af Enehielm,Big Bertha,,graphics,,,,1954,,,1985
Timo Vaittinen,,,video art,,2016,,1976,,,2015
Riiko Sakkinen,,,graphics,,2008,,1976,,,2003
Jenna Sutela,,,object,,2016,,1983,,,2017
Henry Wuorila-Stenberg,Maalaus,,painting,,1985,,1949,,,1985
Raili Tang,Maalaus,,,,,,1950,,,1983
Kalervo Palsa,Heittäytyminen,,graphics,,,,1947,1987,,1967
Sakari Marila,Uhka I,,graphics,,,,1945,,,1981
Simryn Gill,Metsä,,photography,,1998,,1959,,,1996
Simryn Gill,Metsä,,photography,,1998,,1959,,,1996
Simryn Gill,Metsä,,photography,,1998,,1959,,,1996
Simryn Gill,Metsä,,photography,,1998,,1959,,,1996
Charlotta Östlund,Pokaali,,,,2017,,1973,,,2017
Fanni Niemi-Junkola,Suoja,,video art,,2016,,1962,,,2016
Eija-Liisa Ahtila,Hänen absoluuttisessa läheisyydessään,,,,,,1959,,,1988
Pekka Vesterinen,Beluka,,,,,,1958,,,1990
Richard Long,White Light Walk,,graphics,,,,1945,,,1987
Outi Heiskanen,"Kesäyö, teltta",,object,,,,1937,,,1986
Sergio Vega,Genesis papukaijojen mukaan,,video art,,2006,,1959,,,2002
Johan Oja,Playing Dandelions,,video art,,1994,,1956,,,1990
Eija-Liisa Ahtila,Hänen absoluuttisessa läheisyydessään,,,,,,1959,,,1988
Arvid Pettersen,Memory Piece,,,,,,1943,,,1985
Simryn Gill,Metsä,,photography,,1998,,1959,,,1996
Simryn Gill,Metsä,,photography,,1998,,1959,,,1996
Jussi Heikkilä,Lunni (Fractercula Arctica),,sculpture,,1998,,1952,,,1998
Simryn Gill,Metsä,,photography,,1998,,1959,,,1996
Senja Vellonen,Palavat sillat I,,graphics,,,,1954,,,1987
Leena Luostarinen,Putousten kirja,,graphics,,,,1949,2013,,1988
Senja Vellonen,Sarjasta Yö Carraran vuorella II,,graphics,,,,1954,,,1988
Simryn Gill,Metsä,,photography,,1998,,1959,,,1996
Simryn Gill,Metsä,,photography,,1998,,1959,,,1996
Simryn Gill,Metsä,,photography,,1998,,1959,,,1996
Simryn Gill,Metsä,,photography,,1998,,1959,,,1996
Thomas Nyqvist,Tumma maa,,painting,,,,1955,,,1987
Simryn Gill,Metsä,,photography,,1998,,1959,,,1996
Markus Heikkerö,,,painting,,2013,,1952,,,2004
Torben Ebbesen,Lehmä öljyssä,,painting,,1998,,1945,,,1984
Eija-Liisa Ahtila,Hänen absoluuttisessa läheisyydessään,,,,,,1959,,,1988
Simryn Gill,Metsä,,photography,,1998,,1959,,,1996
Alexei Gordin,Kaikkein tylsin taiteilija,,graphics,,2018,,1989,,,2014
Eija-Liisa Ahtila,Hänen absoluuttisessa läheisyydessään,,,,,,1959,,,1988
Simryn Gill,Metsä,,photography,,1998,,1959,,,1996
Olga & Aleksander Florenski,"""I.P. Barinov's Radio""",,graphics,,2000,,1960,,,1999
Antero Kahila,Maisema,,graphics,,,,1954,,,1985
Juha Saitajoki,Taivaan portti,,painting,,,,1962,,,1988
Kalervo Palsa,nimetön (alastonmalliluonnos),,graphics,,1999,,1947,1987,,
Henry Wuorila-Stenberg,Ristiinnaulittu,,,,2018,,1949,,,
Olga & Aleksander Florenski,Jäniksen muumio (YIE-kansan pyhä esine),,graphics,,2000,,1960,,,1999
Henry Wuorila-Stenberg,Samaistuminen Nietzscheen,,graphics,,2018,,1949,,,
Henry Wuorila-Stenberg,Isäni pappa,,,,2018,,1949,,,
Roland Persson,Rauhaan jättämättömyyden tragedia,,,,2018,,1963,,,2018
Alma Heikkilä,aistien ensisijainen rajapinta ulkomaailmaan,,,,2017,,1984,,,2017
Hannu Väisänen,Kaksi ruusua,,painting,,,,1951,,,1989
Reima Nevalainen,Yhteys,,object,,2018,,1984,,,2010
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2014
Reijo Viljanen,Kaupunkisiluetti V,,,,,,1950,,,1986
Marjatta Tapiola,"Huulet taivasta, usvaa hampaat",,painting,,,,1951,,,1987
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2014
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1972
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2014
Leena Luostarinen,Luola ja vesiputous,,painting,,,,1949,2013,,1988
Pekka Ryynänen,Vertikaali I,,graphics,,,,1949,,,1986
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2014
Mari Rantanen,Sweet Dreams,,,,,,1956,,,1987
Jon Oskar,Beneath The Ornament,,painting,,,,1954,,,1989
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2014
Eeva Tiisala,Hetkien sidos 2,,graphics,,2018,,1952,,,1993
Eeva Tiisala,Käenpesä,,graphics,,2018,,1952,,,1993
Andris Eglītis,,,painting,,2018,,1981,,,2018
Eija-Liisa Ahtila,Hänen absoluuttisessa läheisyydessään,,,,,,1959,,,1988
Pekka Ryynänen,Vertikaali II,,graphics,,,,1949,,,1986
Olli Marttila,Nimetön,,graphics,,2018,,1948,,,2008
Olli Marttila,Nimetön,,graphics,,2018,,1948,,,2014
Olli Marttila,Nimetön,,graphics,,2018,,1948,,,2008
Olli Marttila,Nimetön,,graphics,,2018,,1948,,,2010
Olli Marttila,Nimetön,,graphics,,2018,,1948,,,2014
Olli Marttila,Nimetön,,graphics,,2018,,1948,,,2014
Olli Marttila,Nimetön,,graphics,,2018,,1948,,,2014
Eeva Pesonen,Sarjasta Manteli,,graphics,,,,1955,,,1986
Timo Valjakka,Nimetön,,graphics,,,,1953,,,1988
Kuutti Lavonen,Tuleva,,graphics,,,,1960,,,1987
Eija-Liisa Ahtila,Hänen absoluuttisessa läheisyydessään,,,,,,1959,,,1988
Timo Valjakka,Nimetön (yritys omaksikuvaksi),,painting,,,,1953,,,1988
Eeva Tiisala,Kuikka,,graphics,,2018,,1952,,,1992
Eeva Tiisala,Kudin,,graphics,,2018,,1952,,,1996
Eeva Tiisala,Etäisten teiden vaeltaja,,graphics,,2018,,1952,,,1996
Raili Tang,Maalaus,,,,,,1950,,,1985
Antero Kahila,Maisema,,graphics,,,,1954,,,1985
Imre Baász,The Black Pyramide,,graphics,,,,1941,1991,,1988
Jyrki Siukonen,Villa,,graphics,,,,1959,,,1987
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,
Teemu Saukkonen,Nousuvesi,,painting,,,,1954,,,1988
Ronald Westrén-Doll,Joulupukki,,graphics,,1994,,1927,1980,,1960
Ronald Westrén-Doll,Kääpiökokoinen striptease-tyttö,,graphics,,1994,,1927,1980,,1966
Ronald Westrén-Doll,"Kuva kertomukseen ""Azay-le-Rideaun kirkkoherra"", Honoré de Balzac, Leikkisiä tarinoita [WSOY 1956]",,graphics,,1994,,1927,1980,,1954
Eeva Pesonen,Sarjasta Manteli,,graphics,,,,1955,,,1986
Ronald Westrén-Doll,"Kuva kertomukseen ""Profossi joka ei tuntenut paikkoja"", Honoré Balzac, Leikkisiä tarinoita [WSOY 1956]",,graphics,,1994,,1927,1980,,1954
Olav Christopher Jenssen,Viisi arkipäivän tunnelmaa I,,painting,,,,1954,,,1987
Ronald Westrén-Doll,"Kuva kertomukseen ""Anteeksiannettava synti"", Honoré de Balzac, Leikkisiä tarinoita [WSOY 1956]",,graphics,,1994,,1927,1980,,1956
Olav Christopher Jenssen,Viisi arkipäivän tunnelmaa II,,painting,,,,1954,,,1987
Ronald Westrén-Doll,Pelkuri,,graphics,,1994,,1927,1980,,1960
Olav Christopher Jenssen,Viisi arkipäivän tunnelmaa IV,,painting,,,,1954,,,1987
Ronald Westrén-Doll,"Kuva kertomukseen ""Naispaholainen"", Honoré de Balzac, Leikkisiä tarinoita [WSOY 1956]",,graphics,,1994,,1927,1980,,1954
Mari Rantanen,Nimetön,,painting,,,,1956,,,1988
Reijo Viljanen,"Sarjasta ""Siellä jossakin""",,painting,,,,1950,,,1988
Ronald Westrén-Doll,Autonkuljettaja,,graphics,,1994,,1927,1980,,1966
Richard Long,Vaeltava ympyrä,,graphics,,,,1945,,,1988
Olav Christopher Jenssen,Viisi arkipäivän tunnelmaa III,,painting,,,,1954,,,1987
Anita Jensen,Sukellus,,graphics,,,,1957,,,1988
Marika Mäkelä,Valo-ääriviiva,,painting,,,,1947,,,1986
Tapani Mikkonen,Myrsky I,,,,2003,,1952,2014,,1981
Jukka Mäkelä,Cernin kiihdytin,,,,2020,,1949,2018,,2008
Muriel Kuoppala,Ylös,,,,2018,,1981,,,2012
Jukka Mäkelä,Vastavalo,,,,2020,,1949,2018,,2006
Tuomas Holst,,,graphics,,2018,,,,,2015
Mikko Ijäs,Prinsessa Ruususen linna,,painting,,2018,,,,,2008
Mikko Ijäs,Hitlerin Pinokkio-piirros (replika),,graphics,,2018,,,,,2008
Mikko Ijäs,Nalle Poo (leikattu korva),,graphics,,2018,,,,,2008
Mikko Ijäs,Hyvinvoinnin lämpö,,object,,2018,,,,,2006
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,1969
Reima Nevalainen,,,graphics,,2018,,1984,,,2010
Kalervo Palsa,Se jokin,,graphics,,1999,,1947,1987,,1969
Pilvi Takala,Ihailija,,,,2019,,1981,,,2018
Mikko Ijäs,Liittoutuneiden joukot purkavat Neuschwanstein linnaan kätkettyä Hitlerin taidekokoelmaa,,graphics,,2018,,,,,2008
Ingrid Torvund,Kun astun ulos vuodan taikuutta,,video art,,2019,,1985,,,2015
Petri Hytönen,Kullan kera kylvyssä,,graphics,,1993,,1963,,,1993
Tony Oursler,Yksin kulkija,,video art,,1991,,1957,,,1980
Hannu Väisänen,Asetelma Schillmarkin tapaan,,painting,,2000,,1951,,,1996
Richard Serra,Surprise Attack,,video art,,1991,,1939,,,1973
Lawrence Weiner,Shifted from Side to Side,,video art,,1991,,1940,,,1972
Erno-Erik Raitanen,,,graphics,,2018,,,,,2016
Markus Heikkerö,"Salaisuuteni, osa kolme: Tuntemattoman taiteilijan hauta",,,,2013,,1952,,,2004
Robert Smithson,Itärannikko länsirannikko,,video art,,1991,,1938,1973,,1969
Kalervo Palsa,"Sarjasta ""Kannu""",,graphics,,2001,,1947,1987,,1973
Kim Somervuori,"Aikuinen hapannaama, totinen",,painting,,2018,,1975,,,2013
Kalervo Palsa,"Sarjasta ""Kannu""",,graphics,,2001,,1947,1987,,1973
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2014
Jukka Mäkelä,Nimetön,,,,2020,,1949,2018,,2001
,,,video art,,2020,,,,,2020
Kalervo Palsa,"Sarjasta ""Kannu""",,graphics,,2001,,1947,1987,,1973
Jukka Mäkelä,Sarjasta Medow,,,,2020,,1949,2018,,2018
Jukka Mäkelä,Teemasta Toinen maisema,,,,2020,,1949,2018,,2002
Jukka Mäkelä,,,,,2020,,1949,2018,,2014
Tarmo Paunu,Hetki Intiassa,,painting,,2018,,1971,,,2005
Arto Nurro,,,graphics,,2010,,1971,,,2009
Kalervo Palsa,"Sarjasta ""Kannu""",,graphics,,2001,,1947,1987,,1973
Kalervo Palsa,"Sarjasta ""Kannu""",,graphics,,2001,,1947,1987,,1973
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1970
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,1973
Felicia Fasanino Jansson,Väli (1),,object,,2015,,1987,,,2015
Ilari Hautamäki,Haamukuva,,painting,,2018,,,,,2010
Jiri Geller,Jiri Geller's Lucid Dream,,,,1999,,1970,,,1999
Elida Runeson,,,painting,,2008,,1979,,,2007
Jukka Mäkelä,,,,,2020,,1949,2018,,2014
Jukka Mäkelä,Keittiö-sarjasta VI,,,,2020,,1949,2018,,2015
Jukka Mäkelä,Maisema,,,,2020,,1949,2018,,1997
Jukka Mäkelä,Maisema,,,,2020,,1949,2018,,1996
Kalervo Palsa,Omakuva,,graphics,,1999,,1947,1987,,1985
Anu Tuominen,Naisen mitta,,,,2009,,1961,,,2009
Kalervo Palsa,Jättiläismäisen mustan eunukin luuranko,,graphics,,1999,,1947,1987,,1985
Jüri Okas,Maisema,,graphics,,1991,,1950,,,1990
Jukka Mäkelä,Transparency-sarjasta IV,,,,2020,,1949,2018,,2010
Kalervo Palsa,Missi ulostaa,,graphics,,1999,,1947,1987,,1969
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2014
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2008
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,graphics,,1999,,1947,1987,,
Alge Julija Kavaliauskaite,Salvador Dali. Musta väistyy sinisen tieltä,,graphics,,2016,,1992,,,2016
Olga & Aleksander Florenski,Professori I.P.Barinov ja Metsästäjä Zaitsev kesämetsästysasuissa,,,,2000,,1960,,,1999
Olga & Aleksander Florenski,Barinovin tutkimusryhmä pyörremyrskyn kourissa,,graphics,,2000,,1960,,,1999
Olga & Aleksander Florenski,Paikallisväestön kaksoisvene,,graphics,,2000,,1960,,,1999
Olga & Aleksander Florenski,YIE-perhe leikkaa korvahylkeen ruhoa,,graphics,,2000,,1960,,,1999
Kalervo Palsa,Vote,,graphics,,1999,,1947,1987,,1984
Olga & Aleksander Florenski,Kylän päällikkö lentää professori Barinovin kanssa,,graphics,,2000,,1960,,,1999
Olga & Aleksander Florenski,YIE-saariston alkuperäiskansaa veneessä,,graphics,,2000,,1960,,,1999
Kalervo Palsa,nimetön (maisema) ; nuoruuden työ,,graphics,,1999,,1947,1987,,1966
Jukka Mäkelä,Transparency-sarjasta II,,,,2020,,1949,2018,,2010
Jukka Mäkelä,Hän,,,,2020,,1949,2018,,1991
Jukka Mäkelä,Cuttings,,,,2020,,1949,2018,,1990
Kim Somervuori,Oodi Poscalle,,object,,2018,,1975,,,2013
Jukka Mäkelä,Cuttings,,,,2020,,1949,2018,,1990
Kalervo Palsa,Kahden onni kuolemanjälkeisessä elämässä,,graphics,,1999,,1947,1987,,1970
Olli Marttila,Nimetön,,graphics,,2018,,1948,,,2008
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1971
Matti Helenius,"Yö, lupaus",,graphics,,1980,,1951,,,1980
Kalervo Palsa,Sarjasta Masekelan konsertti: Masekela + Kalahari,,graphics,,1999,,1947,1987,,1986
Kalervo Palsa,"Verta, keuhkonpalasia ja limaa",,graphics,,1999,,1947,1987,,1969
Kalervo Palsa,nimetön (mies ja susi taistelevat),,graphics,,1999,,1947,1987,,
Kalervo Palsa,Sarjasta Taiteilijan oudot petikaverit: Syöpä,,graphics,,1999,,1947,1987,,1969
Robin Lindqvist,,,painting,,2018,,1979,,,2014
Olli Marttila,Nimetön,,graphics,,2018,,1948,,,2014
Peetu Liesinen,Psyko,,graphics,,2018,,1988,,,2018
Robin Lindqvist,,,,,2018,,1979,,,2016
Kalervo Palsa,Sonnilauma,,graphics,,1999,,1947,1987,,1967
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1970
Jussi Nykänen,Luonnoksia,,,,2019,,1985,,,2018
Kalervo Palsa,nimetön (omakuva),,graphics,,1999,,1947,1987,,1973
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön (croquis),,graphics,,1999,,1947,1987,,1986
Olli Marttila,Nimetön,,graphics,,2018,,1948,,,2008
Markus Heikkerö,Sikiö,,painting,,2013,,1952,,,1969
Shoji Kato,Oikea/riitti-asetelmia,,object,,2015,,1969,,,2012
Olli Marttila,Nimetön,,graphics,,2018,,1948,,,2008
Joonas Kota,Nimetön,,painting,,2008,,,,,1999
Kalervo Palsa,Orestes,,graphics,,1999,,1947,1987,,1970
Kalervo Palsa,Subway,,graphics,,1999,,1947,1987,,1986
Olli Marttila,Nimetön,,object,,2018,,1948,,,2006
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2008
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,
Tea Tammelaan,Sarja hattuja projektista Roolien tuolla puolen,,,,1996,,1964,,,1996
Kim Somervuori,Oodi Poscalle,,object,,2018,,1975,,,2013
Kalervo Palsa,nimetön,,painting,,1999,,1947,1987,,
Kalervo Palsa,Punainen sinfonia (Aamunkoitto),,graphics,,1999,,1947,1987,,1969
Kalervo Palsa,Houkutus,,graphics,,1999,,1947,1987,,1969
Reima Nevalainen,,,object,,2018,,1984,,,2010
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,graphics,,1999,,1947,1987,,1979
Aapo Huhta,,,,,2019,,1985,,,2014
Aapo Huhta,,,,,2019,,1985,,,2014
Walter De Maria,Suuri tankosarja: 7/11,,object,,1998,,1935,2013,,1990
Petter Pettersson,Mies tuolissa,,graphics,,1933,,1942,,,1974
Petter Pettersson,Mies sängyllä,,graphics,,1932,,1942,,,1973
Robert Morris,Nurkkateos,,object,,1998,,1931,,,1964
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2014
Petter Pettersson,Eristyneisyys,,graphics,,1931,,1942,,,1972
Alain Kirili,Akvatinta I,,object,,1940,,1946,,,1974
Kim Somervuori,Oodi Poscalle,,object,,2018,,1975,,,2013
Robert Longo,"Musta lippu no 5 (Sadan tähden jalan asennot, J.G. Ballard)",,sculpture,,1998,,1953,,,1990
Jannis Kounellis,Nimetön,,sculpture,,1998,,1936,2017,,1988
Richard Long,Harmaa liuskekivilinja,,,,1998,,1945,,,1986
Robert Longo,"Musta lippu (Kun myrsky mennyt on, William Shakespeare)",,,,1998,,1953,,,1990
Frank Stella,Sidney Guberman,,object,,1998,,1936,,,1964
Jani Leinonen,Barcelona,,,,2009,,1978,,,2005
Jani Leinonen,Venetsia,,,,2009,,1978,,,2005
Jani Leinonen,Berliini,,,,2009,,1978,,,2005
Jani Leinonen,San Antonio,,,,2009,,1978,,,2005
Joseph L. James,Ohitettu rationaalisuus,,graphics,,2010,,1979,,,2010
Liisa Lounila,Pian täällä #4,,graphics,,2012,,1976,,,2011
Jani Leinonen,Koulrofobia,,object,,2008,,1978,,,2008
Liisa Lounila,Pian täällä #6,,graphics,,2012,,1976,,,2011
Liisa Lounila,Pian täällä #5,,graphics,,2012,,1976,,,2011
Jenni Yppärilä,Tavara-asema (Tampere),,graphics,,2014,,1980,,,2013
Marjatta Holma,Ikkuna,,,,2012,,1976,,,2014
Pekka Nevalainen,Suomalaisia miehen nimiä: Varma,,graphics,,1993,,1951,,,1973
